시군구명,법정동코드,동리명,시간대구분,기준일ID,행정동코드,총생활인구수,남성 10대 미만,남성 10대 ,남성 20대 ,남성 30대 ,남성 40대 ,남성 50대 ,남성 60대 ,남성 70대 이상,여성 10대 미만,여성 10대 ,여성 20대 ,여성 30대 ,여성 40대 ,여성 50대 ,여성 60대 ,여성 70대 이상
성북구,11290122,안암동2가,3,20220616.166666668,11290600.0,4440.731357777778,46.631996666666666,317.2316955555555,869.39067,266.08577444444444,204.8253511111111,218.78445333333335,139.36978222222223,127.75708000000002,45.61275222222222,256.0050933333334,866.3980488888889,248.33794555555556,210.17100555555555,216.80009777777778,163.87755,243.45206444444446
성북구,11290122,안암동2가,4,20220616.166666668,11290600.0,4467.295051111111,47.02394111111111,316.2419622222222,863.1069766666667,267.6306122222222,207.97488555555555,221.1055,145.19718444444445,128.78471333333334,45.85604666666667,255.28884333333332,867.3708799999999,248.91592444444444,210.38710444444445,224.25387555555557,172.62580111111112,245.53076777777778
성북구,11290122,안암동2가,5,20220616.166666668,11290600.0,4544.809612222222,48.32595888888889,316.6743988888889,868.1613711111111,272.47010666666665,210.6106511111111,224.62005888888888,150.10848555555557,131.74076777777776,45.506281111111115,254.9117633333333,884.2906488888889,256.0674177777778,215.14946666666665,232.96964888888886,184.9889688888889,248.2136444444444
성북구,11290122,안암동2가,6,20220616.166666668,11290600.0,4724.203363333333,48.48584555555556,315.60277222222226,883.1766433333333,288.72219222222225,226.4767177777778,247.64670333333333,164.73964444444445,143.57499555555557,46.94240777777778,259.72955666666667,911.9806955555555,267.2025077777778,220.62445666666667,245.12224333333336,191.96490555555556,262.2110666666667
성북구,11290122,안암동2가,7,20220616.166666668,11290600.0,5229.990554444445,65.78090444444445,457.09185444444444,926.4046311111111,317.7507211111111,262.7603155555555,272.58605,187.88813333333334,156.00404666666665,59.90049555555556,257.8996222222222,959.0116977777777,306.36085333333335,246.60429666666667,271.1050477777778,206.28726111111112,276.55462555555556
성북구,11290122,안암동2가,8,20220616.166666668,11290600.0,6045.436225555556,133.33674444444443,573.4950344444445,1012.8518333333333,362.86027333333334,296.58402,308.7524011111111,215.83297222222222,170.35916666666668,120.14598000000001,322.5023666666667,1056.5040855555553,370.1981455555555,288.2903055555555,296.5978333333333,223.24245777777776,293.88258444444443
성북구,11290122,안암동2가,9,20220616.166666668,11290600.0,6526.106178888888,136.44698,573.3247611111111,1122.0776655555555,414.8534077777778,324.24370999999996,339.73631666666665,227.15688,177.68748444444446,123.94960999999999,333.9492155555556,1153.780541111111,419.80542555555553,318.3336822222222,318.0101511111111,235.68402777777777,307.06637666666666
성북구,11290122,안암동2가,10,20220616.166666668,11290600.0,6960.014444444444,134.44755111111112,587.8458544444444,1251.788528888889,452.8822611111111,348.08085444444447,356.5057977777778,235.9662622222222,180.20996444444444,125.07741666666668,374.53959888888886,1246.3871377777778,440.3676322222222,337.3536211111111,331.86239,241.62480444444444,315.07478444444445
성북구,11290122,안암동2가,11,20220616.166666668,11290600.0,7047.694408888889,136.61677444444445,582.5275800000001,1292.9725744444445,472.0003922222222,358.04535888888887,358.99598333333336,231.81995333333336,173.8905188888889,124.6382011111111,392.84926,1270.5573344444445,447.72052888888885,342.2989577777778,329.6897933333333,231.35661666666667,301.7145677777778
성북구,11290122,안암동2가,12,20220616.166666668,11290600.0,7065.467111111111,132.74093555555555,578.4733355555555,1312.6457044444444,480.4293133333333,365.35097444444443,358.0812833333333,227.89469555555556,166.54579222222222,126.77650999999999,398.5672,1272.2478744444443,449.45191555555556,342.05206555555554,324.75782888888887,231.03347555555558,298.4181733333333
성북구,11290122,안암동2가,13,20220616.166666668,11290600.0,7232.823264444444,129.93512222222222,588.4657611111111,1369.383271111111,490.4954522222222,370.1757255555556,365.38714999999996,230.51576222222224,175.12159777777777,125.9449111111111,408.9774566666667,1315.8926622222223,458.5845944444444,341.9398233333334,329.6901922222222,235.05927888888885,297.25448555555556
성북구,11290122,안암동2가,14,20220616.166666668,11290600.0,7139.979721111111,126.31306000000001,577.4224822222222,1357.8485699999999,488.2420666666667,368.58115,362.4900866666666,227.55391444444444,172.07173333333333,118.61752888888888,390.3859355555556,1302.6830844444444,454.6456066666667,340.52580111111115,325.8982511111111,233.35880111111112,293.3417033333333
성북구,11290122,안암동2가,15,20220616.166666668,11290600.0,6862.322953333333,89.69607666666667,512.1335644444445,1350.3401811111112,480.9728722222223,365.4194377777778,352.72802333333334,221.41096666666667,172.72958,75.23333333333333,348.2765933333333,1276.9510877777777,445.89020000000005,333.2652988888889,317.83824666666663,227.71465666666668,291.7227955555556
성북구,11290122,안암동2가,16,20220616.166666668,11290600.0,6441.2682933333335,53.23190444444444,406.41207444444444,1326.0535211111112,469.28202666666664,346.01673555555556,331.04292222222216,200.78554,165.3170188888889,50.01695333333333,333.0892622222222,1240.8235222222222,427.55466333333334,318.29812,287.9686566666667,207.14206222222222,278.23335
성북구,11290122,안암동2가,17,20220616.166666668,11290600.0,6076.687683333334,52.136717777777775,375.8990077777778,1275.404108888889,443.1518188888889,316.04382111111113,297.08359777777775,185.56183,159.77245444444443,45.87331222222222,321.30443333333335,1182.6400355555554,377.95273777777777,296.57376222222223,274.70053444444443,197.92355555555554,274.66591
성북구,11290122,안암동2가,18,20220616.166666668,11290600.0,5769.879906666666,50.34120333333333,364.7615088888889,1213.381998888889,409.6412344444445,301.68724888888886,280.26963555555557,176.7039411111111,157.99015888888889,47.509477777777775,308.75826222222224,1119.665398888889,324.87351111111116,273.13756666666666,266.8972066666667,198.77470555555556,275.48680333333334
성북구,11290122,안암동2가,19,20220616.166666668,11290600.0,5566.936145555555,50.325689999999994,353.40550777777776,1162.1053177777778,381.0195722222222,290.1219022222222,275.8640466666667,169.96956444444444,157.45904,48.64716222222222,295.8944666666667,1076.9138877777777,308.09186,264.8580411111111,259.3835477777778,197.22646666666665,275.6501044444444
성북구,11290122,안암동2가,20,20220616.166666668,11290600.0,5382.710063333334,50.606675555555555,339.6006733333333,1117.3381344444444,359.5360633333333,272.50404333333336,265.2225911111111,161.62832444444444,155.5436411111111,48.75028666666666,285.3560211111111,1059.7064166666667,296.32299,255.68418444444444,253.48540555555553,191.3127622222222,270.11185
성북구,11290122,안암동2가,21,20220616.166666668,11290600.0,5256.735822222222,54.38208777777778,338.87739444444446,1083.0751377777779,341.67630777777777,257.88179444444444,253.4231422222222,159.7521088888889,153.69622444444445,48.908075555555556,282.6868977777778,1050.1800444444443,287.8914422222222,246.00387888888886,248.19836777777775,184.35344444444445,265.74934444444443
성북구,11290122,안암동2가,22,20220616.166666668,11290600.0,5093.456999999999,53.511673333333334,333.57029444444447,1035.9859366666667,320.20279222222223,246.09947555555559,243.64496333333332,156.01757555555557,150.93981777777776,52.69816888888889,276.57646444444447,1024.9938444444444,282.0715088888889,238.90359222222222,238.27896111111113,178.2247211111111,261.73723666666666
성북구,11290122,안암동2가,23,20220616.166666668,11290600.0,4719.951568888889,47.15257888888888,338.91539555555556,946.7970477777778,287.36559111111114,219.07087666666666,225.1433477777778,140.6547833333333,135.24901555555553,46.94306888888889,282.7945277777778,934.5903511111111,259.18751333333336,218.53037444444442,217.49895444444445,168.7582888888889,251.29988555555553
성북구,11290123,안암동3가,0,20220616.166666668,11290600.0,4563.567058888889,46.398114444444445,324.6715233333333,906.7098922222223,276.04638666666665,211.43859666666668,222.01302333333334,138.28668444444443,132.09345222222223,46.49076777777778,271.5507288888889,895.4398,251.46115555555556,212.85243222222223,214.76349666666667,165.91270777777777,247.43830444444444
성북구,11290123,안암동3가,1,20220616.166666668,11290600.0,4482.815745555556,46.305318888888884,322.9153333333333,886.7851611111112,269.19131,205.87217444444445,218.05593444444446,136.64989333333335,128.12257444444447,45.463139999999996,263.51886777777776,880.7767288888889,248.49522555555555,209.00488666666666,213.7614311111111,163.98197666666667,243.9158633333333
성북구,11290123,안암동3가,2,20220616.166666668,11290600.0,4449.314784444444,46.28968111111111,317.79280222222224,874.8376811111111,266.4443722222222,205.3761088888889,218.92108777777779,136.96785555555556,127.85625666666667,46.55397111111111,260.2085744444445,867.9477933333333,248.38171888888888,209.89451,214.3152577777778,164.0888,243.43838333333335
성북구,11290123,안암동3가,3,20220616.166666668,11290600.0,4440.731357777778,46.631996666666666,317.2316955555555,869.39067,266.08577444444444,204.8253511111111,218.78445333333335,139.36978222222223,127.75708000000002,45.61275222222222,256.0050933333334,866.3980488888889,248.33794555555556,210.17100555555555,216.80009777777778,163.87755,243.45206444444446
성북구,11290123,안암동3가,4,20220616.166666668,11290600.0,4467.295051111111,47.02394111111111,316.2419622222222,863.1069766666667,267.6306122222222,207.97488555555555,221.1055,145.19718444444445,128.78471333333334,45.85604666666667,255.28884333333332,867.3708799999999,248.91592444444444,210.38710444444445,224.25387555555557,172.62580111111112,245.53076777777778
성북구,11290123,안암동3가,5,20220616.166666668,11290600.0,4544.809612222222,48.32595888888889,316.6743988888889,868.1613711111111,272.47010666666665,210.6106511111111,224.62005888888888,150.10848555555557,131.74076777777776,45.506281111111115,254.9117633333333,884.2906488888889,256.0674177777778,215.14946666666665,232.96964888888886,184.9889688888889,248.2136444444444
성북구,11290123,안암동3가,6,20220616.166666668,11290600.0,4724.203363333333,48.48584555555556,315.60277222222226,883.1766433333333,288.72219222222225,226.4767177777778,247.64670333333333,164.73964444444445,143.57499555555557,46.94240777777778,259.72955666666667,911.9806955555555,267.2025077777778,220.62445666666667,245.12224333333336,191.96490555555556,262.2110666666667
성북구,11290123,안암동3가,7,20220616.166666668,11290600.0,5229.990554444445,65.78090444444445,457.09185444444444,926.4046311111111,317.7507211111111,262.7603155555555,272.58605,187.88813333333334,156.00404666666665,59.90049555555556,257.8996222222222,959.0116977777777,306.36085333333335,246.60429666666667,271.1050477777778,206.28726111111112,276.55462555555556
성북구,11290123,안암동3가,8,20220616.166666668,11290600.0,6045.436225555556,133.33674444444443,573.4950344444445,1012.8518333333333,362.86027333333334,296.58402,308.7524011111111,215.83297222222222,170.35916666666668,120.14598000000001,322.5023666666667,1056.5040855555553,370.1981455555555,288.2903055555555,296.5978333333333,223.24245777777776,293.88258444444443
성북구,11290123,안암동3가,9,20220616.166666668,11290600.0,6526.106178888888,136.44698,573.3247611111111,1122.0776655555555,414.8534077777778,324.24370999999996,339.73631666666665,227.15688,177.68748444444446,123.94960999999999,333.9492155555556,1153.780541111111,419.80542555555553,318.3336822222222,318.0101511111111,235.68402777777777,307.06637666666666
성북구,11290123,안암동3가,10,20220616.166666668,11290600.0,6960.014444444444,134.44755111111112,587.8458544444444,1251.788528888889,452.8822611111111,348.08085444444447,356.5057977777778,235.9662622222222,180.20996444444444,125.07741666666668,374.53959888888886,1246.3871377777778,440.3676322222222,337.3536211111111,331.86239,241.62480444444444,315.07478444444445
성북구,11290123,안암동3가,11,20220616.166666668,11290600.0,7047.694408888889,136.61677444444445,582.5275800000001,1292.9725744444445,472.0003922222222,358.04535888888887,358.99598333333336,231.81995333333336,173.8905188888889,124.6382011111111,392.84926,1270.5573344444445,447.72052888888885,342.2989577777778,329.6897933333333,231.35661666666667,301.7145677777778
성북구,11290123,안암동3가,12,20220616.166666668,11290600.0,7065.467111111111,132.74093555555555,578.4733355555555,1312.6457044444444,480.4293133333333,365.35097444444443,358.0812833333333,227.89469555555556,166.54579222222222,126.77650999999999,398.5672,1272.2478744444443,449.45191555555556,342.05206555555554,324.75782888888887,231.03347555555558,298.4181733333333
성북구,11290123,안암동3가,13,20220616.166666668,11290600.0,7232.823264444444,129.93512222222222,588.4657611111111,1369.383271111111,490.4954522222222,370.1757255555556,365.38714999999996,230.51576222222224,175.12159777777777,125.9449111111111,408.9774566666667,1315.8926622222223,458.5845944444444,341.9398233333334,329.6901922222222,235.05927888888885,297.25448555555556
성북구,11290123,안암동3가,14,20220616.166666668,11290600.0,7139.979721111111,126.31306000000001,577.4224822222222,1357.8485699999999,488.2420666666667,368.58115,362.4900866666666,227.55391444444444,172.07173333333333,118.61752888888888,390.3859355555556,1302.6830844444444,454.6456066666667,340.52580111111115,325.8982511111111,233.35880111111112,293.3417033333333
성북구,11290123,안암동3가,15,20220616.166666668,11290600.0,6862.322953333333,89.69607666666667,512.1335644444445,1350.3401811111112,480.9728722222223,365.4194377777778,352.72802333333334,221.41096666666667,172.72958,75.23333333333333,348.2765933333333,1276.9510877777777,445.89020000000005,333.2652988888889,317.83824666666663,227.71465666666668,291.7227955555556
성북구,11290123,안암동3가,16,20220616.166666668,11290600.0,6441.2682933333335,53.23190444444444,406.41207444444444,1326.0535211111112,469.28202666666664,346.01673555555556,331.04292222222216,200.78554,165.3170188888889,50.01695333333333,333.0892622222222,1240.8235222222222,427.55466333333334,318.29812,287.9686566666667,207.14206222222222,278.23335
성북구,11290123,안암동3가,17,20220616.166666668,11290600.0,6076.687683333334,52.136717777777775,375.8990077777778,1275.404108888889,443.1518188888889,316.04382111111113,297.08359777777775,185.56183,159.77245444444443,45.87331222222222,321.30443333333335,1182.6400355555554,377.95273777777777,296.57376222222223,274.70053444444443,197.92355555555554,274.66591
성북구,11290123,안암동3가,18,20220616.166666668,11290600.0,5769.879906666666,50.34120333333333,364.7615088888889,1213.381998888889,409.6412344444445,301.68724888888886,280.26963555555557,176.7039411111111,157.99015888888889,47.509477777777775,308.75826222222224,1119.665398888889,324.87351111111116,273.13756666666666,266.8972066666667,198.77470555555556,275.48680333333334
성북구,11290123,안암동3가,19,20220616.166666668,11290600.0,5566.936145555555,50.325689999999994,353.40550777777776,1162.1053177777778,381.0195722222222,290.1219022222222,275.8640466666667,169.96956444444444,157.45904,48.64716222222222,295.8944666666667,1076.9138877777777,308.09186,264.8580411111111,259.3835477777778,197.22646666666665,275.6501044444444
성북구,11290123,안암동3가,20,20220616.166666668,11290600.0,5382.710063333334,50.606675555555555,339.6006733333333,1117.3381344444444,359.5360633333333,272.50404333333336,265.2225911111111,161.62832444444444,155.5436411111111,48.75028666666666,285.3560211111111,1059.7064166666667,296.32299,255.68418444444444,253.48540555555553,191.3127622222222,270.11185
성북구,11290123,안암동3가,21,20220616.166666668,11290600.0,5256.735822222222,54.38208777777778,338.87739444444446,1083.0751377777779,341.67630777777777,257.88179444444444,253.4231422222222,159.7521088888889,153.69622444444445,48.908075555555556,282.6868977777778,1050.1800444444443,287.8914422222222,246.00387888888886,248.19836777777775,184.35344444444445,265.74934444444443
성북구,11290123,안암동3가,22,20220616.166666668,11290600.0,5093.456999999999,53.511673333333334,333.57029444444447,1035.9859366666667,320.20279222222223,246.09947555555559,243.64496333333332,156.01757555555557,150.93981777777776,52.69816888888889,276.57646444444447,1024.9938444444444,282.0715088888889,238.90359222222222,238.27896111111113,178.2247211111111,261.73723666666666
성북구,11290123,안암동3가,23,20220616.166666668,11290600.0,4719.951568888889,47.15257888888888,338.91539555555556,946.7970477777778,287.36559111111114,219.07087666666666,225.1433477777778,140.6547833333333,135.24901555555553,46.94306888888889,282.7945277777778,934.5903511111111,259.18751333333336,218.53037444444442,217.49895444444445,168.7582888888889,251.29988555555553
성북구,11290124,안암동4가,0,20220616.166666668,11290600.0,4563.567058888889,46.398114444444445,324.6715233333333,906.7098922222223,276.04638666666665,211.43859666666668,222.01302333333334,138.28668444444443,132.09345222222223,46.49076777777778,271.5507288888889,895.4398,251.46115555555556,212.85243222222223,214.76349666666667,165.91270777777777,247.43830444444444
성북구,11290124,안암동4가,1,20220616.166666668,11290600.0,4482.815745555556,46.305318888888884,322.9153333333333,886.7851611111112,269.19131,205.87217444444445,218.05593444444446,136.64989333333335,128.12257444444447,45.463139999999996,263.51886777777776,880.7767288888889,248.49522555555555,209.00488666666666,213.7614311111111,163.98197666666667,243.9158633333333
성북구,11290124,안암동4가,2,20220616.166666668,11290600.0,4449.314784444444,46.28968111111111,317.79280222222224,874.8376811111111,266.4443722222222,205.3761088888889,218.92108777777779,136.96785555555556,127.85625666666667,46.55397111111111,260.2085744444445,867.9477933333333,248.38171888888888,209.89451,214.3152577777778,164.0888,243.43838333333335
성북구,11290124,안암동4가,3,20220616.166666668,11290600.0,4440.731357777778,46.631996666666666,317.2316955555555,869.39067,266.08577444444444,204.8253511111111,218.78445333333335,139.36978222222223,127.75708000000002,45.61275222222222,256.0050933333334,866.3980488888889,248.33794555555556,210.17100555555555,216.80009777777778,163.87755,243.45206444444446
성북구,11290124,안암동4가,4,20220616.166666668,11290600.0,4467.295051111111,47.02394111111111,316.2419622222222,863.1069766666667,267.6306122222222,207.97488555555555,221.1055,145.19718444444445,128.78471333333334,45.85604666666667,255.28884333333332,867.3708799999999,248.91592444444444,210.38710444444445,224.25387555555557,172.62580111111112,245.53076777777778
성북구,11290124,안암동4가,5,20220616.166666668,11290600.0,4544.809612222222,48.32595888888889,316.6743988888889,868.1613711111111,272.47010666666665,210.6106511111111,224.62005888888888,150.10848555555557,131.74076777777776,45.506281111111115,254.9117633333333,884.2906488888889,256.0674177777778,215.14946666666665,232.96964888888886,184.9889688888889,248.2136444444444
성북구,11290124,안암동4가,6,20220616.166666668,11290600.0,4724.203363333333,48.48584555555556,315.60277222222226,883.1766433333333,288.72219222222225,226.4767177777778,247.64670333333333,164.73964444444445,143.57499555555557,46.94240777777778,259.72955666666667,911.9806955555555,267.2025077777778,220.62445666666667,245.12224333333336,191.96490555555556,262.2110666666667
성북구,11290124,안암동4가,7,20220616.166666668,11290600.0,5229.990554444445,65.78090444444445,457.09185444444444,926.4046311111111,317.7507211111111,262.7603155555555,272.58605,187.88813333333334,156.00404666666665,59.90049555555556,257.8996222222222,959.0116977777777,306.36085333333335,246.60429666666667,271.1050477777778,206.28726111111112,276.55462555555556
성북구,11290124,안암동4가,8,20220616.166666668,11290600.0,6045.436225555556,133.33674444444443,573.4950344444445,1012.8518333333333,362.86027333333334,296.58402,308.7524011111111,215.83297222222222,170.35916666666668,120.14598000000001,322.5023666666667,1056.5040855555553,370.1981455555555,288.2903055555555,296.5978333333333,223.24245777777776,293.88258444444443
성북구,11290124,안암동4가,9,20220616.166666668,11290600.0,6526.106178888888,136.44698,573.3247611111111,1122.0776655555555,414.8534077777778,324.24370999999996,339.73631666666665,227.15688,177.68748444444446,123.94960999999999,333.9492155555556,1153.780541111111,419.80542555555553,318.3336822222222,318.0101511111111,235.68402777777777,307.06637666666666
성북구,11290124,안암동4가,10,20220616.166666668,11290600.0,6960.014444444444,134.44755111111112,587.8458544444444,1251.788528888889,452.8822611111111,348.08085444444447,356.5057977777778,235.9662622222222,180.20996444444444,125.07741666666668,374.53959888888886,1246.3871377777778,440.3676322222222,337.3536211111111,331.86239,241.62480444444444,315.07478444444445
성북구,11290124,안암동4가,11,20220616.166666668,11290600.0,7047.694408888889,136.61677444444445,582.5275800000001,1292.9725744444445,472.0003922222222,358.04535888888887,358.99598333333336,231.81995333333336,173.8905188888889,124.6382011111111,392.84926,1270.5573344444445,447.72052888888885,342.2989577777778,329.6897933333333,231.35661666666667,301.7145677777778
성북구,11290124,안암동4가,12,20220616.166666668,11290600.0,7065.467111111111,132.74093555555555,578.4733355555555,1312.6457044444444,480.4293133333333,365.35097444444443,358.0812833333333,227.89469555555556,166.54579222222222,126.77650999999999,398.5672,1272.2478744444443,449.45191555555556,342.05206555555554,324.75782888888887,231.03347555555558,298.4181733333333
성북구,11290124,안암동4가,13,20220616.166666668,11290600.0,7232.823264444444,129.93512222222222,588.4657611111111,1369.383271111111,490.4954522222222,370.1757255555556,365.38714999999996,230.51576222222224,175.12159777777777,125.9449111111111,408.9774566666667,1315.8926622222223,458.5845944444444,341.9398233333334,329.6901922222222,235.05927888888885,297.25448555555556
성북구,11290124,안암동4가,14,20220616.166666668,11290600.0,7139.979721111111,126.31306000000001,577.4224822222222,1357.8485699999999,488.2420666666667,368.58115,362.4900866666666,227.55391444444444,172.07173333333333,118.61752888888888,390.3859355555556,1302.6830844444444,454.6456066666667,340.52580111111115,325.8982511111111,233.35880111111112,293.3417033333333
성북구,11290124,안암동4가,15,20220616.166666668,11290600.0,6862.322953333333,89.69607666666667,512.1335644444445,1350.3401811111112,480.9728722222223,365.4194377777778,352.72802333333334,221.41096666666667,172.72958,75.23333333333333,348.2765933333333,1276.9510877777777,445.89020000000005,333.2652988888889,317.83824666666663,227.71465666666668,291.7227955555556
성북구,11290124,안암동4가,16,20220616.166666668,11290600.0,6441.2682933333335,53.23190444444444,406.41207444444444,1326.0535211111112,469.28202666666664,346.01673555555556,331.04292222222216,200.78554,165.3170188888889,50.01695333333333,333.0892622222222,1240.8235222222222,427.55466333333334,318.29812,287.9686566666667,207.14206222222222,278.23335
성북구,11290124,안암동4가,17,20220616.166666668,11290600.0,6076.687683333334,52.136717777777775,375.8990077777778,1275.404108888889,443.1518188888889,316.04382111111113,297.08359777777775,185.56183,159.77245444444443,45.87331222222222,321.30443333333335,1182.6400355555554,377.95273777777777,296.57376222222223,274.70053444444443,197.92355555555554,274.66591
